dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_updated,description,website,entity_id,cusip,isin
58688,2015-09-19,Newmont Mining Corporation,56390,4766,https://www.linkedin.com/company/8917,Mining & Metals,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58952,2015-09-19,Etsy,63918,1837,https://www.linkedin.com/company/67849,Internet,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58418,2015-09-19,Lloyds Banking Group,121381,44237,https://www.linkedin.com/company/417361,Financial Services,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58954,2015-09-19,Essex Property Trust,4772,794,https://www.linkedin.com/company/22966,Real Estate,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58956,2015-09-19,The Carlyle Group,40050,1560,https://www.linkedin.com/company/7378,Financial Services,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58474,2015-09-19,AT&T,495652,172096,https://www.linkedin.com/company/1052,Telecommunications,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58689,2015-09-19,Campbell Soup Company,64296,5068,https://www.linkedin.com/company/4513,Food & Beverages,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58957,2015-09-19,Continental Building Products,505,108,https://www.linkedin.com/company/5303892,Building Materials,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58958,2015-09-19,Isis Pharmaceuticals,3722,396,https://www.linkedin.com/company/12150,Biotechnology,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
58693,2015-09-19,PACCAR,27057,7245,https://www.linkedin.com/company/165374,Automotive,2015-09-19 00:00:00+00,2015-09-19 00:00:00+00,,,,,
